,Package name,Reviewer name,Review,Rating
192,app.nifu.simpletodo,SpacePotato,Easy and simple. I love the UI.,5
193,app.nifu.simpletodo,_ “‪SBX2‬” _,What can I say? Its a simple To-do list with a clean interface 👍,5
194,app.nifu.simpletodo,Lee Matthews,I love this. Clean fresh uncluttered simple functional,5
195,app.nifu.simpletodo,Penny N.,"Perfect app, simple and easy to use Recommended",5
196,app.nifu.simpletodo,Jamie Robertson,easy to use easy to organize helps keep me on track,5
197,app.nifu.simpletodo,Sloth Gangsta,Very simple and easy to use.,5
198,app.nifu.simpletodo,old,"great app, but im dying to have a widget of it. please add it.",5
199,app.nifu.simpletodo,afrina tiko,"idk why , but i couldn't opened it . i've tried it for many times but it still didn't work ... idk if this app is only for ios but pls check it out im begging u ... tysm :))",1
200,app.nifu.simpletodo,Mario Quintana,Why I can't quit ads? I would pay for it,5
201,app.nifu.simpletodo,nouk,i like it. real simple and minimal :)),5
202,app.nifu.simpletodo,Nils Müller,Simple and easy to use. Does all the stuff I need it to do :),5
203,app.nifu.simpletodo,ThsHawk,"man, this tutorial is amazing. this app is exactly what I looking for !!",5
204,app.nifu.simpletodo,Jude Lee,Excellent Task and To Do. Perfect!,5
205,app.nifu.simpletodo,Jeric Gonzales,It's very Simple and Minimalistic,5
206,app.nifu.simpletodo,SV,I'll check it to a 5 star if there was a way to have the same list on pc,1
207,app.nifu.simpletodo,Mohd Aidinniza Mohd Adib,simple and easy to use...just nice,4
208,app.nifu.simpletodo,Wil Blackburn,seems to work pretty well. simple,5
209,app.nifu.simpletodo,Alex,It does indeed have a cool dark mode. 10/10,5
210,app.nifu.simpletodo,Klaus Richter,"Love it, easy to use, great little app.",5
211,app.nifu.simpletodo,Evelyn Natania,"so simple, i love the design, thank you.",5
212,app.nifu.simpletodo,Ina Ki,Love it!!!^-^ It's the simplest app!!,4
213,app.nifu.simpletodo,Hridoy Hawlader,Amazing and simple just what I wanted.,5
214,app.nifu.simpletodo,Ada Taylor,"Simple, Reliable, Functional",5
215,app.nifu.simpletodo,Sophia Arwen G. Oquias,𝙸𝚝/𝚜 𝚑𝚎𝚕𝚙𝚒𝚗𝚐 𝚊𝚗𝚍 𝚑𝚎𝚕𝚙𝚎𝚍 𝚖𝚎 𝚛𝚎𝚖𝚎𝚖𝚋𝚎𝚛 𝚝𝚑𝚎 𝚝𝚑𝚒𝚗𝚐𝚜 𝙸 𝚗𝚎𝚎𝚍; 𝚒 𝚊𝚕𝚜𝚘 𝚜𝚑𝚊𝚛𝚎 𝚝𝚑𝚒𝚜 𝚠𝚒𝚝𝚑 𝚏𝚛𝚒𝚎𝚗𝚍𝚜.,5
216,app.nifu.simpletodo,Sukhraj Singh,App is superb but add widgets feature,5
217,app.nifu.simpletodo,ana baiadze,"Simple, clean, functional.",5
218,app.nifu.simpletodo,Lim SianSiing,"Beautiful UI, clean and tidy",5
219,app.nifu.simpletodo,Yusri Latib,Cannot sort alphabetically,1
220,app.nifu.simpletodo,ravinder singh,add reminder options for task and copy task option shal also be available,4
221,app.nifu.simpletodo,Jakub Maciaszek,simple and very useful,5
222,app.nifu.simpletodo,Ayah Pacasum,LOVE IT! So simple.,5
223,app.nifu.simpletodo,Amanda,Needs an option to remove ads,2
224,app.nifu.simpletodo,Soroush Kiani,"really simple, keep it simple",5
225,app.nifu.simpletodo,Tarun Saini,Simple and short note taking app,4
226,app.nifu.simpletodo,D C,"Great app. Easy to use, no clutter.",5
227,app.nifu.simpletodo,Aastha Mehta,The tutorial list is awesome!,5
228,app.nifu.simpletodo,Alexei Y,Good that no fullscreen ads!,5
229,app.nifu.simpletodo,Jana Ishi Gabaldon,I like it very much! It helps me to become more productive every day.,5
230,app.nifu.simpletodo,Keshav Kumar,please includes date & time! It'll help me track myself productively.,3
231,app.nifu.simpletodo,Љубомир Јанковић,with a simple widget it would be a 5 star deal.,4
232,app.nifu.simpletodo,rebaz omar,Yes it's simple and easy to use,4
233,app.nifu.simpletodo,lila indica,simple and easy to use,5
234,app.nifu.simpletodo,moi lois,Simple and useful and friendly,5
235,app.nifu.simpletodo,Yana Lumacad,Simple but very helpful❤ thank you so much for this,5
236,app.nifu.simpletodo,Alexander S,Very simple app with great ux,5
237,app.nifu.simpletodo,A McDonald (Randy),this has many key features but most important for me is that it is easy to use,5
238,app.nifu.simpletodo,Fateme Mokhtari,Please add widget and share list option,3
239,app.nifu.simpletodo,Jiya Ramtohul,would be great to have a widget option,4
240,app.nifu.simpletodo,Sofia Aros,"it's so useful and simple, i wish my notes app were more like this",5
241,app.nifu.simpletodo,jingxuan tan,"such a helpful app, that's make you schedule a productive day!!!!",5
242,app.nifu.simpletodo,James Chaco,Good app but ads are terrible,2
243,app.nifu.simpletodo,Thoriq Adillah,Rewrite my review to 3 instead of 5 because the initial load is taking too long and lacks widget,3
244,app.nifu.simpletodo,Govind Sukumaran,Simple. Clean. Efficient.,5
245,app.nifu.simpletodo,Edmond Ng,make a paid version without adds I'll buy it if it's cheap,5
246,app.nifu.simpletodo,dioxhito,the only thing it lacks is tags,3
247,app.nifu.simpletodo,Farshad Ghodsi,RTL not supported :(,4
248,app.nifu.simpletodo,Kylo,Can't remove ads,1
249,app.nifu.simpletodo,Dana Pechacek,I wish it could automatically reset every day,4
250,app.nifu.simpletodo,Lester mac,Great. Put download this app on your list.,5
251,app.nifu.simpletodo,Chamath Jayasinghe,Simple and works well.,5
252,app.nifu.simpletodo,Attri,"Very good, simple,I like it.",5
253,app.nifu.simpletodo,Hemoata Thompson,this app is very convenient yiu could put you grocieries in here ect.,4
254,app.nifu.simpletodo,Barham mustafa,"i like it ,its simple and useful for working",5
255,app.nifu.simpletodo,FRT550,"It's simple and good looking, I like it",5
256,app.nifu.simpletodo,Floyd Carter,Easy and useful,5
257,app.nifu.simpletodo,azilia naning,"So simple and so cutee, it's really helped me Let's download this app",5
258,app.nifu.simpletodo,Bukkacha,Very elegant app!!!,5
259,app.nifu.simpletodo,Bubu Gathel,"No fancy feature, thanks",5
260,app.nifu.simpletodo,iviyyyh_,so far this is the best to do list app I've ever use,5
261,app.nifu.simpletodo,Albert Low,Like it simple & no frill,4
262,app.nifu.simpletodo,Babylyn Pamittan,"Why did my list got removed lol, it contains my reading manga/hwa/hua lists😭😭",2
263,app.nifu.simpletodo,Ajitsinh Ajitsinh,It is very easy and best app.i like it app,5
264,app.nifu.simpletodo,Jordan Gaudio,Great app. Absolutely flawless,5
265,app.nifu.simpletodo,Anurag Chakraborty,Just on point! Fantastic app!,5
266,app.nifu.simpletodo,Missy Lorraine Batiquin,simple but effective,5
267,app.nifu.simpletodo,cheryl gracia wijaya,I hate it all my lists are suddenly gone,1
268,app.nifu.simpletodo,Juliet Mandafe,"It so simple, but it works so good.",5
269,app.nifu.simpletodo,Beeva Nova,"I LOVE YOU. LITERALLY LOVE YOU. LIKE AFTER I GOT MY PHONE STOLEN AND LOST MY PHONE DATA CUZ OF SOME INTERNAL SAMSUNG ACCOUNT PROBLEM, I THOUGHT MY LISTS WERE GONE FOR... GUESS WHAT? SAVED BY AUTO CLOUDDDD. I LOVE YOU GUYS, MUCH SUCCESS IN THE FUTUREEEE I LOVE YOU.",5
270,app.nifu.simpletodo,Gabriel Felipe,Just the organizer app I was looking,5
271,app.nifu.simpletodo,Tanmay Dass,best app that i using this year ❤️,5
272,app.nifu.simpletodo,Omar Dailisan,This app is the one I was looking for! This was an amazing app!,5
273,app.nifu.simpletodo,Oleksandr B.,Couldn't imagine a better implementation for such app,5
274,app.nifu.simpletodo,dm89f 11,simple to use,5
275,app.nifu.simpletodo,Angelina Jiby,simplistic and gets my work done,5
276,app.nifu.simpletodo,Arlene Rondina,Easy to use,5
277,app.nifu.simpletodo,Leslie B.,Erased my huge list for no reason!,2
278,app.nifu.simpletodo,Bram asta,Seems the developer use flutter for this,4
279,app.nifu.simpletodo,Alisya Nafisah,is easy and very nice tq,5
280,app.nifu.simpletodo,Aprila Putri S.,easy to use😍,5
281,app.nifu.simpletodo,Joanna Mae,Absolutely love this app.,5
282,app.nifu.simpletodo,Kysha Fiel,Its so simple⚪ I love it❣,5
283,app.nifu.simpletodo,Vesna Milan,Thanks! Exactly what I need :),5
284,app.nifu.simpletodo,Kelly Gama,Very Good and Easy ❤☺,5
285,app.nifu.simpletodo,Estbelle Kola,"I love it, highly recommended 👍",5
286,app.nifu.simpletodo,Ali,best todo app i find,5
287,app.nifu.simpletodo,War Baby,cool app for planning,5
288,app.nifu.simpletodo,Dhita Azzahra Rasyid Harahap,"Love this, soo!!!",5
289,app.nifu.simpletodo,Antonín Švach,Really good app.,4
290,app.nifu.simpletodo,Shanika Kumuduni,Elegant & white !!💟💟,5
291,app.nifu.simpletodo,jit Ghosh,best to do app,5
292,app.nifu.simpletodo,AA Office,Lacking invidual reminder only,5
293,app.nifu.simpletodo,Lyndon Dang,What I was looking for.,5
294,app.nifu.simpletodo,Dan C,just what I needed,5
295,app.nifu.simpletodo,nstrn tvf,What exactly I want!!,5
296,app.nifu.simpletodo,Korellye St-germain,it a good app,4
297,app.nifu.simpletodo,ayham 1232,So good to wake,5
298,app.nifu.simpletodo,Smol00Bean,I love it.,5
299,app.nifu.simpletodo,x z,I love it ❤️❤️❤️❤️❤️❤️❤️❤️❤️,5
300,app.nifu.simpletodo,tony betts,So far so good 👍,5
301,app.nifu.simpletodo,Lyam Fake,Could have remainder,4
302,app.nifu.simpletodo,Hitech mmda,Waste my time,1
303,app.nifu.simpletodo,تفضلوا بالاشتراك Subscribe !!,I LOVE YOU!,5
304,app.nifu.simpletodo,Sarah Flamant,Too complicated.,1
305,app.nifu.simpletodo,Dale L.,Very good 😊🤗😁,5
306,app.nifu.simpletodo,Ella Casey,Great App!,5
307,app.nifu.simpletodo,miku tech,beautiful app,5
308,app.nifu.simpletodo,Alexander Andrievski,Awesome!!!,5
309,app.nifu.simpletodo,Salif Mehmed,Too slow,3
310,app.nifu.simpletodo,Vitor Lima,good.,5
311,app.nifu.simpletodo,Di Po,good,5
312,app.nifu.simpletodo,Jordan Tolmie,So far ok,4
313,app.nifu.simpletodo,Asad Noman,Cool ap,5
314,app.nifu.simpletodo,Erika Jaekl,works beautifully,5
315,app.nifu.simpletodo,Indra Black,good started,5
316,app.nifu.simpletodo,NISHU WORLD,Nice,5
317,app.nifu.simpletodo,DaSal,Love it,5
318,app.nifu.simpletodo,K Pathy,Good,5
319,app.nifu.simpletodo,Vahid Mursaquliyev,best,5
320,app.nifu.simpletodo,Yogesh badgujar,Nice,5
321,app.nifu.simpletodo,Sivanii Senthilkumaran,Amazing,5
322,app.nifu.simpletodo,halina tivo,"eu estava procurando um minimalista, simples, sem muitas funções de quebrar a cabeça e esse aqui é perfeito, tô usando a quase um mês e não vi defeito algum.",4
323,app.nifu.simpletodo,Blake Romanov,Thank you.,5
324,app.nifu.simpletodo,shefy mariam,I like it,5
325,app.nifu.simpletodo,Christian Rhee Go,5 ⭐,5
326,app.nifu.simpletodo,Moshi NCA,Minimal,5
327,app.nifu.simpletodo,Maria Elyn Espadero,Uwu,5
328,app.nifu.simpletodo,Alireza Khedri,Mmv,3
329,app.nifu.simpletodo,Lisa Matshini,👍,5
330,app.nifu.simpletodo,badamtsetseg batdorj,😉,5
331,app.nifu.simpletodo,imene benkacir,🤩🤩,5
332,app.nifu.simpletodo,Léo Bruneau,Clean design,4
333,app.nifu.simpletodo,Daniel Belt,Great,5
334,app.nifu.simpletodo,Kristine Restauro,love it,5
335,app.nifu.simpletodo,Ivan Brakey Gabiran,Super helpful and easy to use up i love it💕but i couldn't really figure out how to put it in dark mode:),5
336,app.nifu.simpletodo,Cindy Caniato,"Muito bom, tem tudo o que eu estava procurando",5
337,app.nifu.simpletodo,citra,gud app,5
338,app.nifu.simpletodo,Jemma Mintram,Amazing app.,5
339,app.nifu.simpletodo,Faiqah Redzuan,Perfect,5
340,app.nifu.simpletodo,svaa,best,5
341,app.nifu.simpletodo,Yum PotaChi,So cute,5
342,app.nifu.simpletodo,Piyush,Nice,5
343,app.nifu.simpletodo,Blue,"""Griceries"" - ⭐⭐⭐⭐⭐",5
344,app.nifu.simpletodo,mohammed djilali saiah,Un o,5
345,app.nifu.simpletodo,Claudia Dee,Love it!,5
346,app.nifu.simpletodo,Husni Wajdi,GreAt !!!,5
347,app.nifu.simpletodo,Raven Del Rosario,Simple.,3
348,app.nifu.simpletodo,churiez pritie,Nice,5
349,app.nifu.simpletodo,Jamaica Ramos,I like it,5
